Notes,Year,Year Code,Month,Month Code,State,State Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,2007,2007,"Mar., 2007",2007/03,Ohio,39,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Mar., 2007",2007/03,Texas,48,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Florida,12,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Illinois,17,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Massachusetts,25,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Pennsylvania,42,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Tennessee,47,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Apr., 2007",2007/04,Texas,48,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"May, 2007",2007/05,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"May, 2007",2007/05,Florida,12,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2007,2007,"May, 2007",2007/05,Ohio,39,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"May, 2007",2007/05,Pennsylvania,42,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Jun., 2007",2007/06,California,06,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2007,2007,"Jul., 2007",2007/07,Michigan,26,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Jul., 2007",2007/07,New York,36,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2007,2007,"Jul., 2007",2007/07,North Carolina,37,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2007,2007,"Jul., 2007",2007/07,Texas,48,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Aug., 2007",2007/08,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Aug., 2007",2007/08,Florida,12,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2007,2007,"Aug., 2007",2007/08,North Carolina,37,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2007,2007,"Aug., 2007",2007/08,Pennsylvania,42,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Aug., 2007",2007/08,West Virginia,54,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Sep., 2007",2007/09,California,06,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Sep., 2007",2007/09,Florida,12,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Sep., 2007",2007/09,New York,36,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Sep., 2007",2007/09,Texas,48,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Oct., 2007",2007/10,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Oct., 2007",2007/10,Ohio,39,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Oct., 2007",2007/10,Texas,48,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Oct., 2007",2007/10,West Virginia,54,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Nov., 2007",2007/11,California,06,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2007,2007,"Nov., 2007",2007/11,Georgia,13,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Nov., 2007",2007/11,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Nov., 2007",2007/11,North Carolina,37,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2007,2007,"Nov., 2007",2007/11,Texas,48,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,Florida,12,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,North Carolina,37,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,Texas,48,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2007,2007,"Dec., 2007",2007/12,West Virginia,54,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jan., 2008",2008/01,California,06,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2008,2008,"Jan., 2008",2008/01,Florida,12,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2008,2008,"Jan., 2008",2008/01,Missouri,29,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jan., 2008",2008/01,New York,36,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Jan., 2008",2008/01,North Carolina,37,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Feb., 2008",2008/02,California,06,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2008,2008,"Feb., 2008",2008/02,Florida,12,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Feb., 2008",2008/02,New York,36,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,California,06,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,Massachusetts,25,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,Ohio,39,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,Texas,48,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,Virginia,51,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Mar., 2008",2008/03,West Virginia,54,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Apr., 2008",2008/04,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Apr., 2008",2008/04,Florida,12,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Apr., 2008",2008/04,North Carolina,37,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Apr., 2008",2008/04,Tennessee,47,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,California,06,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,Florida,12,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,Kentucky,21,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,New York,36,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,North Carolina,37,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,Ohio,39,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"May, 2008",2008/05,Wisconsin,55,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jun., 2008",2008/06,California,06,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jun., 2008",2008/06,Florida,12,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,California,06,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,Florida,12,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,Illinois,17,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,New York,36,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,North Carolina,37,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,Ohio,39,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Jul., 2008",2008/07,Virginia,51,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,California,06,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,Florida,12,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,New York,36,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,North Carolina,37,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,Ohio,39,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Aug., 2008",2008/08,Texas,48,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Sep., 2008",2008/09,California,06,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Sep., 2008",2008/09,Florida,12,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2008,2008,"Sep., 2008",2008/09,North Carolina,37,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2008,2008,"Oct., 2008",2008/10,California,06,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2008,2008,"Oct., 2008",2008/10,New York,36,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Oct., 2008",2008/10,North Carolina,37,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2008,2008,"Oct., 2008",2008/10,Pennsylvania,42,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2008,2008,"Nov., 2008",2008/11,Florida,12,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Nov., 2008",2008/11,Ohio,39,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Nov., 2008",2008/11,Tennessee,47,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,California,06,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,New York,36,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,North Carolina,37,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,Ohio,39,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,Pennsylvania,42,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2008,2008,"Dec., 2008",2008/12,West Virginia,54,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,California,06,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Florida,12,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Georgia,13,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Michigan,26,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,New York,36,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,North Carolina,37,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Oklahoma,40,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Pennsylvania,42,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Jan., 2009",2009/01,Texas,48,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,California,06,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Florida,12,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Missouri,29,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,New York,36,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,North Carolina,37,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Oklahoma,40,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Pennsylvania,42,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Texas,48,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Feb., 2009",2009/02,Wisconsin,55,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,California,06,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Florida,12,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Illinois,17,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Kentucky,21,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Michigan,26,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,New York,36,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,North Carolina,37,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Mar., 2009",2009/03,Texas,48,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,California,06,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,Florida,12,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,Michigan,26,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,New York,36,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,Oklahoma,40,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2009,2009,"Apr., 2009",2009/04,Tennessee,47,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,California,06,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Florida,12,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Missouri,29,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,New York,36,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,North Carolina,37,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Ohio,39,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Oklahoma,40,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Texas,48,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Utah,49,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2009,2009,"May, 2009",2009/05,Virginia,51,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,California,06,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,Florida,12,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,New York,36,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,North Carolina,37,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Jun., 2009",2009/06,Texas,48,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,Florida,12,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,Michigan,26,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,New York,36,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,North Carolina,37,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Jul., 2009",2009/07,Texas,48,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2009,2009,"Aug., 2009",2009/08,Colorado,08,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Aug., 2009",2009/08,Florida,12,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Aug., 2009",2009/08,Illinois,17,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2009,2009,"Aug., 2009",2009/08,New York,36,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Aug., 2009",2009/08,Oklahoma,40,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,California,06,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,Florida,12,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,New York,36,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,North Carolina,37,Other synthetic narcotics,T40.4,17,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,Ohio,39,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,Oklahoma,40,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Sep., 2009",2009/09,Texas,48,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2009,2009,"Oct., 2009",2009/10,California,06,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2009,2009,"Oct., 2009",2009/10,Florida,12,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2009,2009,"Oct., 2009",2009/10,Michigan,26,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2009,2009,"Oct., 2009",2009/10,New York,36,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2009,2009,"Oct., 2009",2009/10,North Carolina,37,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
